Unnamed: 0,acousticness,artist,color,danceability,date,days,energy,genres,position,region,size,streams,streams_max,streams_min,track_name,url,valence,country_max
416518,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-18,169.0,0.815,"latin,latin pop",1,cy,50.0,1134,1134.0,1015.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416519,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-18,169.0,0.672,"dance pop,pop,pop rap,rap,trap music",2,cy,45.80246913580247,1015,1134.0,1015.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416520,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-19,170.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1215,1215.0,1064.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416521,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-19,170.0,0.815,"latin,latin pop",2,cy,48.48559670781893,1169,1215.0,1064.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416522,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-19,170.0,0.65,"dance pop,edm,pop,tropical house",3,cy,45.028806584362144,1064,1215.0,1064.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416523,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-20,171.0,0.815,"latin,latin pop",1,cy,50.0,1251,1251.0,1114.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
416524,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-20,171.0,0.672,"dance pop,pop,pop rap,rap,trap music",2,cy,48.36930455635493,1200,1251.0,1114.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416525,0.219,David Guetta,#1DB954,0.5479999999999999,2017-06-20,171.0,0.65,"dance pop,edm,pop,tropical house",3,cy,45.61950439648281,1114,1251.0,1114.0,2U (feat. Justin Bieber),https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,0.557,1986.0
416526,0.0329,DJ Khaled,#1DB954,0.6709999999999999,2017-06-21,172.0,0.672,"dance pop,pop,pop rap,rap,trap music",1,cy,50.0,1272,1272.0,1064.0,Wild Thoughts,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,0.632,1986.0
416527,0.229,Luis Fonsi,#1DB954,0.6940000000000001,2017-06-21,172.0,0.815,"latin,latin pop",2,cy,47.73584905660378,1200,1272.0,1064.0,Despacito - Remix,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,0.813,1986.0
